date,commodity,expiry,strike,call_put,settle_price,volume,open_interest,oi_change,delta,implied_vol_pct,black76_price,futures_price,underlying_fut,dte,time_to_expiry_yrs
2026-04-06,KC,DEC26,307.5000,C,15.8300,0,1,0,0.3635,36.0900,16.0572,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,307.5000,P,53.5600,0,1,0,0.6410,36.0900,53.3324,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,310.0000,P,55.4300,0,100,0,0.6521,36.4900,55.4300,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,312.5000,C,14.6600,0,50,0,0.3426,36.2600,14.9190,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,312.5000,P,57.3200,0,25,0,0.6629,36.2600,57.0603,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,315.0000,C,14.1000,0,365,0,0.3325,36.3300,14.3774,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,315.0000,P,59.2300,0,1250,0,0.6735,36.3300,58.9518,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,320.0000,C,13.0600,0,1143,0,0.3131,36.5100,13.3690,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,320.0000,P,63.1200,0,20,0,0.6941,36.5100,62.8097,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,322.5000,C,12.5700,0,70,0,0.3038,36.1500,12.5700,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,325.0000,C,12.0900,0,250,0,0.2947,36.2000,12.0900,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,330.0000,C,11.2000,0,450,0,0.2772,36.8900,11.5821,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,330.0000,P,71.1400,0,250,0,0.7324,36.8900,70.7551,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,335.0000,C,10.3800,0,25,0,0.2607,37.0900,10.7984,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,335.0000,P,75.2600,0,40,0,0.7503,37.0900,74.8377,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,337.5000,C,9.9900,0,65,0,0.2528,36.5300,9.9900,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,340.0000,C,9.6200,0,145,0,0.2451,36.6000,9.6200,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,345.0000,C,8.9200,0,1,0,0.2303,36.7400,8.9200,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,347.5000,C,8.5900,0,1,0,0.2233,36.8000,8.5900,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,350.0000,C,8.2700,0,1292,0,0.2164,36.8700,8.2700,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,352.5000,C,7.9700,0,3,0,0.2098,36.9400,7.9700,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,355.0000,C,7.6800,0,33,0,0.2033,37.0200,7.6800,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,360.0000,C,7.1300,0,76,0,0.1910,37.1600,7.1300,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,362.5000,C,6.8700,0,4,0,0.1852,37.2200,6.8700,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,365.0000,C,6.6200,0,46,0,0.1795,38.5200,7.2907,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,365.0000,P,101.2200,0,1,0,0.8394,38.5200,100.5273,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,367.5000,C,6.3800,0,2,0,0.1740,37.3600,6.3800,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,370.0000,C,6.1500,0,212,0,0.1687,37.4300,6.1500,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,375.0000,C,5.7200,551,969,-349,0.1585,39.0800,6.4830,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,375.0000,P,110.2500,0,1,0,0.8630,39.0800,109.4519,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,380.0000,C,5.3400,3,170,0,0.1492,39.4100,6.1507,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,380.0000,P,114.8400,0,1,0,0.8736,39.4100,113.9858,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,385.0000,C,4.9800,0,7,0,0.1404,37.9200,4.9800,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,390.0000,C,4.6500,0,440,0,0.1322,38.0900,4.6500,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,400.0000,C,4.0600,0,2237,0,0.1174,38.4300,4.0600,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,410.0000,C,3.5600,0,61,0,0.1043,38.7800,3.5600,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,420.0000,C,3.1300,0,1255,0,0.0929,39.1200,3.1300,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,425.0000,C,2.9400,7,7,7,0.0878,39.3000,2.9400,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,430.0000,C,2.7600,0,305,0,0.0829,39.4600,2.7600,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,440.0000,C,2.4400,0,165,0,0.0742,39.8000,2.4400,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,450.0000,C,2.1700,0,71,0,0.0665,40.1600,2.1700,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,460.0000,C,1.9300,0,20,0,0.0597,40.4900,1.9300,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,470.0000,C,1.7200,0,66,0,0.0538,40.8200,1.7200,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,500.0000,C,1.2500,0,17,0,0.0399,41.8400,1.2500,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,550.0000,C,0.7900,0,25,0,0.0255,43.6200,0.7900,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,800.0000,C,0.2000,0,70,0,0.0064,52.2400,0.2000,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC26,900.0000,C,0.1600,0,62,0,0.0049,55.7300,0.1600,269.2000,DEC26,220,0.6027
2026-04-06,KC,DEC27,267.5000,C,32.3700,0,877,0,0.5238,30.7900,32.3700,255.7000,DEC27,585,1.6027
2026-04-06,KC,DEC27,270.0000,C,31.4900,0,877,0,0.5139,30.7800,31.4900,255.7000,DEC27,585,1.6027
2026-04-06,KC,JUL26,127.5000,P,0.0100,0,1,0,0.0005,60.9700,0.0100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,150.0000,P,0.0300,0,652,0,0.0016,54.4900,0.0300,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,160.0000,P,0.0500,0,5,0,0.0025,52.0700,0.0500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,165.0000,P,0.0600,0,21,0,0.0031,50.5400,0.0600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,170.0000,P,0.0800,0,55,0,0.0039,49.6200,0.0800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,175.0000,P,0.1000,0,32,0,0.0048,48.3900,0.1000,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,180.0000,P,0.1200,0,40,0,0.0059,46.9700,0.1200,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,182.5000,P,0.1300,0,1,0,0.0065,46.2000,0.1300,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,185.0000,P,0.1400,1,44,-1,0.0071,45.4100,0.1400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,187.5000,P,0.1600,0,11,0,0.0079,44.9600,0.1600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,190.0000,P,0.1700,0,40,0,0.0088,44.1000,0.1700,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,192.5000,P,0.1900,0,4,0,0.0098,43.5400,0.1900,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,195.0000,P,0.2100,25,81,25,0.0109,42.9100,0.2100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,197.5000,P,0.2400,0,1,0,0.0121,42.5000,0.2400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,200.0000,C,92.4700,0,20,0,0.9930,46.1700,92.1355,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,200.0000,P,0.2600,2,2823,-1,0.0135,46.1700,0.4956,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,202.5000,P,0.3000,0,289,0,0.0153,41.4300,0.3000,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,205.0000,C,87.5300,0,1,0,0.9896,44.4800,87.2411,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,205.0000,P,0.3400,0,77,0,0.0172,44.4800,0.5601,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,207.5000,P,0.3800,0,9,0,0.0194,40.4700,0.3800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,210.0000,C,82.6200,0,12,0,0.9852,42.8700,82.3611,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,210.0000,P,0.4300,25,202,25,0.0218,42.8700,0.6390,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,212.5000,P,0.4800,0,311,0,0.0245,39.5200,0.4800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,215.0000,P,0.5500,0,218,0,0.0274,39.2000,0.5500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,217.5000,P,0.6200,0,114,0,0.0309,38.7800,0.6200,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,220.0000,P,0.7000,0,1390,0,0.0348,38.3700,0.7000,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,222.5000,P,0.8000,10,101,10,0.0392,38.0700,0.8000,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,225.0000,P,0.9100,22,1843,22,0.0441,37.7500,0.9100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,227.5000,P,1.0400,0,29,0,0.0499,37.4900,1.0400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,230.0000,P,1.1900,1,569,1,0.0564,37.2600,1.1900,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,232.5000,P,1.3600,0,8,0,0.0635,37.0400,1.3600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,235.0000,P,1.5600,0,750,0,0.0715,36.8800,1.5600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,237.5000,P,1.7800,0,2,0,0.0803,36.7000,1.7800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,240.0000,C,54.2200,0,20,0,0.9147,37.1100,54.1134,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,240.0000,P,2.0400,0,858,0,0.0900,37.1100,2.1444,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,242.5000,P,2.3200,0,10,0,0.1006,36.4600,2.3200,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,245.0000,P,2.6500,0,2030,0,0.1123,36.4000,2.6500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,247.5000,P,3.0100,0,32,0,0.1249,36.3300,3.0100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,250.0000,P,3.4200,0,4411,0,0.1384,36.3000,3.4200,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,252.5000,P,3.8600,0,3,0,0.1528,36.2400,3.8600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,255.0000,P,4.3500,26,241,-16,0.1680,36.2100,4.3500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,257.5000,P,4.8800,0,21,0,0.1841,36.1600,4.8800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,260.0000,C,37.7000,0,21,0,0.8008,36.2800,37.6467,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,260.0000,P,5.4600,0,795,0,0.2010,36.2800,5.5132,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,265.0000,P,6.7700,0,1013,0,0.2371,36.0800,6.7700,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,270.0000,C,30.5700,0,50,0,0.7247,36.1300,30.5379,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,270.0000,P,8.2900,0,2225,0,0.2760,36.1300,8.3221,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,272.5000,P,9.1300,0,4,0,0.2963,36.0400,9.1300,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,275.0000,P,10.0300,0,989,0,0.3172,36.0300,10.0300,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,277.5000,C,25.8100,0,125,0,0.6618,36.0900,25.7887,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,277.5000,P,10.9900,0,164,0,0.3384,36.0900,11.0113,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,280.0000,C,24.3400,0,438,0,0.6401,36.0800,24.3190,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,280.0000,P,12.0000,0,1905,0,0.3601,36.0800,12.0210,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,282.5000,P,13.0800,0,12,0,0.3819,36.0600,13.0800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,285.0000,C,21.5700,0,100,0,0.5960,36.1000,21.5596,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,285.0000,P,14.2100,0,295,0,0.4040,36.1000,14.2204,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,287.5000,P,15.4000,0,29,0,0.4262,36.1000,15.4000,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,290.0000,C,19.0400,0,93,0,0.5516,36.1500,19.0401,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,290.0000,P,16.6600,20,382,-20,0.4485,36.1500,16.6599,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,292.5000,C,17.8700,0,30,0,0.5294,36.1800,17.8704,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,292.5000,P,17.9700,20,30,10,0.4706,36.1800,17.9696,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,295.0000,C,16.7500,2,107,1,0.5075,36.2200,16.7557,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,295.0000,P,19.3400,0,2000,0,0.4927,36.2200,19.3343,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,297.5000,C,15.6800,0,24,0,0.4857,36.2400,15.6860,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,297.5000,P,20.7500,0,2,0,0.5146,36.2400,20.7440,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,300.0000,C,14.6700,550,2699,-350,0.4642,36.2900,14.6812,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,300.0000,P,22.2300,0,1454,0,0.5362,36.2900,22.2187,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,302.5000,C,13.7100,0,13,0,0.4431,36.3300,13.7265,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,302.5000,P,23.7600,0,15,0,0.5575,36.3300,23.7434,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,305.0000,C,12.8000,0,84,0,0.4224,36.3800,12.8218,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,305.0000,P,25.3400,0,4,0,0.5784,36.3800,25.3182,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,307.5000,C,11.9400,0,66,0,0.4021,36.4300,11.9671,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,307.5000,P,26.9700,0,21,0,0.5990,36.4300,26.9429,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,310.0000,C,11.1300,40,740,18,0.3822,36.4700,11.1574,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,310.0000,P,28.6400,0,292,0,0.6191,36.4700,28.6126,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,312.5000,C,10.3600,0,150,0,0.3629,36.4400,10.3600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,315.0000,C,9.6400,0,463,0,0.3442,36.5700,9.6780,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,315.0000,P,32.1300,0,223,0,0.6577,36.5700,32.0921,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,317.5000,C,8.9700,0,45,0,0.3260,36.6300,9.0082,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,317.5000,P,33.9400,0,2,0,0.6762,36.6300,33.9018,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,320.0000,C,8.3300,2,2200,0,0.3084,36.6800,8.3735,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,320.0000,P,35.7900,0,552,0,0.6941,36.6800,35.7465,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,322.5000,C,7.7400,0,11,0,0.2915,36.6400,7.7400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,325.0000,C,7.1800,1,729,0,0.2752,36.8200,7.2340,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,325.0000,P,39.6200,0,51,0,0.7281,36.8200,39.5658,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,327.5000,C,6.6600,0,20,0,0.2595,36.7500,6.6600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,330.0000,C,6.1700,0,1142,0,0.2446,36.9600,6.2346,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,330.0000,P,43.5900,0,261,0,0.7596,36.9600,43.5253,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,332.5000,C,5.7200,0,13,0,0.2302,37.0500,5.7899,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,332.5000,P,45.6300,0,12,0,0.7743,37.0500,45.5600,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,335.0000,C,5.3000,3,868,-2,0.2165,37.1400,5.3751,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,335.0000,P,47.7000,0,1,0,0.7884,37.1400,47.6246,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,337.5000,C,4.9000,0,17,0,0.2035,36.9800,4.9000,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,340.0000,C,4.5400,0,1439,0,0.1911,37.3200,4.6256,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,340.0000,P,51.9200,0,50,0,0.8148,37.3200,51.8340,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,342.5000,C,4.2000,0,1,0,0.1793,37.1400,4.2000,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,345.0000,C,3.8800,10,221,10,0.1682,37.5200,3.9809,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,345.0000,P,56.2500,0,110,0,0.8386,37.5200,56.1482,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,347.5000,C,3.5900,0,5,0,0.1576,37.2800,3.5900,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,350.0000,C,3.3200,10,905,3,0.1476,37.7400,3.4312,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,350.0000,P,60.6700,0,250,0,0.8600,37.7400,60.5574,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,352.5000,C,3.0700,0,30,0,0.1382,37.8600,3.1863,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,352.5000,P,62.9100,0,5,0,0.8699,37.8600,62.7919,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,355.0000,C,2.8400,0,126,0,0.1293,37.9900,2.9615,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,355.0000,P,65.1700,0,3,0,0.8792,37.9900,65.0465,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,357.5000,C,2.6200,0,5,0,0.1210,37.6000,2.6200,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,360.0000,C,2.4200,605,2147,-154,0.1131,38.2700,2.5613,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,360.0000,P,69.7500,0,28,0,0.8964,38.2700,69.6052,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,362.5000,C,2.2500,0,8,0,0.1060,37.8300,2.2500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,365.0000,C,2.0900,0,94,0,0.0994,38.6800,2.2460,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,365.0000,P,74.4100,0,3,0,0.9108,38.6800,74.2488,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,367.5000,C,1.9500,10,10,9,0.0933,38.1500,1.9500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,370.0000,C,1.8100,11,477,-11,0.0876,38.2800,1.8100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,372.5000,C,1.6900,0,7,0,0.0824,38.4600,1.6900,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,375.0000,C,1.5800,25,394,25,0.0775,38.6500,1.5800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,377.5000,C,1.4800,0,208,0,0.0730,38.8500,1.4800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,380.0000,C,1.4000,0,214,0,0.0689,40.2800,1.5985,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,380.0000,P,88.6900,0,1,0,0.9435,40.2800,88.4779,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,382.5000,C,1.3100,0,1,0,0.0651,39.3100,1.3100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,385.0000,C,1.2400,25,248,25,0.0616,39.5800,1.2400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,387.5000,C,1.1700,0,3,0,0.0583,39.8200,1.1700,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,390.0000,C,1.1000,0,282,0,0.0552,41.5900,1.3296,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,390.0000,P,98.3800,0,1,0,0.9583,41.5900,98.1267,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,392.5000,C,1.0400,0,20,0,0.0523,40.2600,1.0400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,395.0000,C,0.9900,0,58,0,0.0497,42.3600,1.2368,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,395.0000,P,103.2700,0,2,0,0.9643,42.3600,102.9928,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,397.5000,C,0.9400,0,2,0,0.0472,40.8200,0.9400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,400.0000,C,0.8900,0,968,0,0.0449,41.0600,0.8900,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,402.5000,C,0.8500,0,236,0,0.0428,41.3500,0.8500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,405.0000,C,0.8100,0,180,0,0.0408,41.6300,0.8100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,407.5000,C,0.7700,0,6,0,0.0389,44.3200,1.0526,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,407.5000,P,115.5400,7,7,7,0.9760,44.3200,115.2058,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,410.0000,C,0.7400,0,205,0,0.0372,42.2000,0.7400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,415.0000,C,0.6800,0,24,0,0.0342,42.7900,0.6800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,420.0000,C,0.6300,0,88,0,0.0316,43.4100,0.6300,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,425.0000,C,0.5800,0,613,0,0.0293,43.9700,0.5800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,430.0000,C,0.5400,0,273,0,0.0272,44.5800,0.5400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,435.0000,C,0.5100,1,30,-1,0.0254,45.2700,0.5100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,440.0000,C,0.4800,0,55,0,0.0238,45.9200,0.4800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,445.0000,C,0.4500,0,23,0,0.0221,46.5100,0.4500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,450.0000,C,0.4200,0,700,0,0.0205,47.0600,0.4200,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,455.0000,C,0.3900,0,76,0,0.0190,47.5500,0.3900,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,480.0000,C,0.2800,0,329,0,0.0136,50.0300,0.2800,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,500.0000,C,0.2200,0,473,0,0.0108,51.9100,0.2200,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,550.0000,C,0.1500,0,390,0,0.0069,57.1100,0.1500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,600.0000,C,0.1100,4,153,0,0.0049,61.7900,0.1100,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,650.0000,C,0.0900,0,692,0,0.0037,66.3800,0.0900,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,700.0000,C,0.0700,0,30,0,0.0029,70.0400,0.0700,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,800.0000,C,0.0500,0,237,0,0.0020,77.0200,0.0500,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL26,900.0000,C,0.0400,0,431,0,0.0015,83.3200,0.0400,292.4000,JUL26,67,0.1836
2026-04-06,KC,JUL27,320.0000,C,18.0700,0,1,0,0.3481,33.5400,18.0700,261.7000,JUL27,431,1.1808
2026-04-06,KC,JUN26,200.0000,P,0.0300,0,25,0,0.0022,46.6600,0.0300,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,210.0000,P,0.0600,0,10,0,0.0048,44.2800,0.0600,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,220.0000,P,0.1300,0,52,0,0.0098,42.4900,0.1300,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,230.0000,P,0.2600,0,203,0,0.0196,40.4600,0.2600,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,235.0000,P,0.3800,1,4,1,0.0275,39.7600,0.3800,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,240.0000,P,0.5400,0,57,0,0.0381,38.9600,0.5400,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,242.5000,P,0.6400,0,1,0,0.0447,38.5500,0.6400,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,245.0000,P,0.7600,0,39,0,0.0524,38.1800,0.7600,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,247.5000,P,0.9100,0,1,0,0.0613,37.9000,0.9100,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,250.0000,P,1.0800,19,160,18,0.0716,37.5900,1.0800,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,255.0000,P,1.5300,0,87,0,0.0967,37.1500,1.5300,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,260.0000,P,2.1400,11,841,5,0.1284,36.7800,2.1400,292.4000,JUL26,32,0.0877
2026-04-06,KC,JUN26,262.5000,P,2.5200,0,1,0,0.1469,36.6400,2.5200,292.4000,JUL26,32,0.0877
