date,commodity,expiry,strike,call_put,settle_price,volume,open_interest,oi_change,delta,implied_vol_pct,black76_price,futures_price,underlying_fut,dte,time_to_expiry_yrs
2026-04-02,SB,JUL27,22.0000,C,0.3200,0,5,0,0.1553,25.7300,0.3200,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,23.0000,C,0.2600,0,6,0,0.1293,26.4000,0.2600,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,24.0000,C,0.2200,0,3,0,0.1085,27.2600,0.2200,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL27,25.0000,C,0.1800,2,50,2,0.0916,27.7900,0.1800,15.9800,JUL27,439,1.2027
2026-04-02,SB,JUL28,15.2500,C,2.2100,0,3,0,0.6674,19.2100,2.2100,16.4200,JUL28,805,2.2055
2026-04-02,SB,JUL28,16.5000,C,1.5200,0,75,0,0.5417,17.6600,1.5188,16.4200,JUL28,805,2.2055
2026-04-02,SB,JUL28,16.5000,P,1.5900,0,75,0,0.4574,17.6600,1.5912,16.4200,JUL28,805,2.2055
2026-04-02,SB,JUL28,23.0000,C,0.4500,0,3,0,0.1821,22.0500,0.4500,16.4200,JUL28,805,2.2055
2026-04-02,SB,JUN26,10.5000,P,0.0100,0,2,0,0.0075,48.8600,0.0100,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,11.5000,P,0.0100,0,3,0,0.0127,38.1200,0.0100,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,11.7500,C,3.4700,6,6,6,0.9914,38.8000,3.4594,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,11.7500,P,0.0100,0,6,0,0.0152,38.8000,0.0177,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,12.0000,C,3.2200,0,5,0,0.9880,35.9200,3.2103,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,12.0000,P,0.0100,0,151,0,0.0186,35.9200,0.0172,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,12.2500,P,0.0200,50,1233,-50,0.0234,34.0900,0.0200,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,12.5000,P,0.0200,0,517,0,0.0301,31.4000,0.0200,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,12.7500,P,0.0300,0,1,0,0.0396,31.0400,0.0300,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,13.0000,C,2.2400,0,20,0,0.9526,30.1700,2.2392,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,13.0000,P,0.0400,0,70,0,0.0529,30.1700,0.0409,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,13.2500,P,0.0500,0,4,0,0.0716,28.5700,0.0500,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,13.5000,C,1.7700,0,2,0,0.9069,27.8900,1.7705,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,13.5000,P,0.0700,350,658,349,0.0971,27.8900,0.0696,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,13.7500,P,0.1000,0,334,0,0.1309,27.6000,0.1000,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.0000,C,1.3500,0,22,0,0.8275,27.5100,1.3468,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.0000,P,0.1400,1,1295,1,0.1748,27.5100,0.1432,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.2500,C,1.1500,0,32,0,0.7735,27.3100,1.1525,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.2500,P,0.2000,0,684,0,0.2279,27.3100,0.1975,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.5000,C,0.9800,0,151,0,0.7124,27.4400,0.9781,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.5000,P,0.2700,100,1049,100,0.2884,27.4400,0.2719,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.7500,C,0.8200,0,167,0,0.6462,27.4900,0.8188,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,14.7500,P,0.3600,350,616,231,0.3541,27.4900,0.3612,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.0000,C,0.6800,0,777,0,0.5770,27.6600,0.6795,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.0000,P,0.4700,6,1349,3,0.4231,27.6600,0.4706,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.2500,C,0.5600,112,615,112,0.5082,27.9600,0.5601,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.2500,P,0.6000,2,616,-2,0.4918,27.9600,0.5999,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.5000,C,0.4600,403,731,200,0.4424,28.4100,0.4607,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.5000,P,0.7500,205,552,203,0.5577,28.4100,0.7492,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.7500,C,0.3800,9,135,0,0.3823,29.0800,0.3814,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,15.7500,P,0.9200,13,13,10,0.6182,29.0800,0.9186,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,16.0000,C,0.3200,950,2002,950,0.3281,29.8500,0.3171,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,16.0000,P,1.1000,0,123,0,0.6729,29.8500,1.1029,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,16.2500,C,0.2600,0,282,0,0.2800,30.5500,0.2628,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,16.2500,P,1.3000,0,50,0,0.7215,30.5500,1.2973,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,16.5000,C,0.2100,81,677,59,0.2379,30.7500,0.2100,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,16.7500,C,0.1800,0,5,0,0.2020,31.7900,0.1791,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,16.7500,P,1.7100,0,1,0,0.8007,31.7900,1.7109,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,17.0000,C,0.1500,116,2739,90,0.1715,32.5600,0.1500,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,17.2500,C,0.1200,0,323,0,0.1459,32.8000,0.1200,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,17.5000,C,0.1000,1000,1848,1000,0.1242,33.4600,0.1000,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,17.7500,C,0.0900,0,38,0,0.1060,34.7900,0.0900,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,18.0000,C,0.0700,120,3470,6,0.0907,34.7500,0.0700,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,18.2500,C,0.0600,0,56,0,0.0779,35.5400,0.0600,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,18.5000,C,0.0500,0,216,0,0.0670,36.0600,0.0500,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,18.7500,C,0.0500,1,235,0,0.0579,37.9500,0.0500,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,19.0000,C,0.0400,0,27,0,0.0505,38.0600,0.0400,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,19.5000,C,0.0300,15,120,10,0.0387,39.4000,0.0300,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,20.0000,C,0.0200,1,200,1,0.0301,39.8600,0.0200,15.2100,JUL26,43,0.1178
2026-04-02,SB,JUN26,21.0000,C,0.0200,4,44,4,0.0190,45.5900,0.0200,15.2100,JUL26,43,0.1178
